timestamp_us,timestamp_s,sdu_generated_count,l2cap_send_attempt_count,l2cap_send_success_count,l2cap_send_error_count,can_send_wait_last_us,can_send_wait_max_us,packet_sent_wait_max_us,audio_busy_current_duration_us,audio_busy_max_duration_us,ring_fill_current,ring_fill_min,ring_fill_max,ring_underrun_count,ring_overrun_count,sequence_generated,sequence_sent,sequence_skip_count,audio_timer_gap_max_us,audio_timer_late_count,usb_pcm_underrun_count,trace_dropped,hci_write_count,hci_write_error_count,hci_write_last_us,hci_write_max_us,cyw43_lock_wait_last_us,cyw43_lock_wait_max_us,cyw43_lock_hold_last_us,cyw43_lock_hold_max_us,btstack_run_loop_gap_last_us,btstack_run_loop_gap_max_us,hci_to_packet_sent_last_us,hci_to_packet_sent_max_us,rssi_sample_count,rssi_request_skipped_count,rssi_slot0_dbm,rssi_slot1_dbm,rssi_slot0_age_us,rssi_slot1_age_us,tx_stale_drop_count,tx_stale_drop_frames
43059463,43.059463,1785,1785,1785,0,5,6,313,0,323,0,0,1,0,0,248,248,0,74414,1,0,420,2889,0,244,281,0,3,61,830544,2166,74414,22,23,83,0,-85,-2147483648,260484,4294967295,0,0
43309463,43.309463,1798,1798,1798,0,6,6,313,0,323,0,0,1,0,0,5,5,0,74414,1,0,420,2910,0,138,281,0,3,60,830544,2759,74414,22,23,84,0,-78,-2147483648,8623,4294967295,0,0
43559464,43.559464,1810,1810,1810,0,6,6,313,0,323,0,0,1,0,0,17,17,0,74414,1,0,420,2928,0,139,281,1,3,60,830544,2168,74414,22,23,84,0,-78,-2147483648,258624,4294967295,0,0
43809464,43.809464,1823,1823,1823,0,6,6,313,0,323,0,0,1,0,0,30,30,0,74414,1,0,420,2948,0,245,281,1,3,60,830544,2459,74414,22,23,85,0,-81,-2147483648,6734,4294967295,0,0
44059466,44.059466,1835,1835,1835,0,6,6,313,0,323,0,0,1,0,0,42,42,0,74414,1,0,420,2966,0,244,281,1,3,60,830544,2167,74414,22,23,85,0,-81,-2147483648,256736,4294967295,0,0
44309468,44.309468,1848,1848,1848,0,6,6,313,0,323,0,0,1,0,0,55,55,0,74414,1,0,420,2987,0,138,281,1,3,60,830544,1918,74414,22,23,86,0,-82,-2147483648,5400,4294967295,0,0
44559470,44.559470,1860,1860,1860,0,6,6,313,0,323,0,0,1,0,0,67,67,0,74414,1,0,420,3005,0,138,281,1,3,60,830544,2167,74414,22,23,86,0,-82,-2147483648,255402,4294967295,0,0
44809471,44.809471,1873,1873,1873,0,5,6,313,0,323,0,0,1,0,0,80,80,0,74414,1,0,420,3025,0,244,281,1,3,60,830544,2459,74414,22,23,87,0,-80,-2147483648,4075,4294967295,0,0
45059473,45.059473,1885,1885,1885,0,6,6,313,0,323,0,0,1,0,0,92,92,0,74414,1,0,420,3043,0,244,281,1,3,60,830544,2167,74414,22,23,87,0,-80,-2147483648,254077,4294967295,0,0
45309473,45.309473,1898,1898,1898,0,6,6,313,0,323,0,0,1,0,0,105,105,0,74414,1,0,420,3063,0,138,281,1,3,60,830544,1458,74414,22,23,87,0,-80,-2147483648,504077,4294967295,0,0
45559474,45.559474,1910,1910,1910,0,6,6,313,0,323,0,0,1,0,0,117,117,0,74414,1,0,420,3082,0,138,281,1,3,60,830544,2167,74414,22,23,88,0,-82,-2147483648,243199,4294967295,0,0
45809475,45.809475,1923,1923,1923,0,6,6,313,0,323,0,0,1,0,0,130,130,0,74414,1,0,420,3101,0,245,281,1,3,60,830544,1459,74414,22,23,88,0,-82,-2147483648,493200,4294967295,0,0
46059477,46.059477,1935,1935,1935,0,6,6,313,0,323,0,0,1,0,0,142,142,0,74414,1,0,420,3120,0,245,281,1,3,61,830544,2167,74414,21,23,89,0,-82,-2147483648,241535,4294967295,0,0
46309478,46.309478,1948,1948,1948,0,6,6,313,0,323,0,0,1,0,0,155,155,0,74414,1,0,420,3140,0,138,281,1,3,60,830544,2174,74414,22,23,89,0,-82,-2147483648,491536,4294967295,0,0
46559478,46.559478,1960,1960,1960,0,6,6,313,0,323,0,0,1,0,0,167,167,0,74414,1,0,420,3159,0,138,281,1,3,60,830544,2167,74414,22,23,90,0,-79,-2147483648,239532,4294967295,0,0
46809480,46.809480,1973,1973,1973,0,6,6,313,0,323,0,0,1,0,0,180,180,0,74414,1,0,420,3178,0,244,281,1,3,60,830544,2458,74414,22,23,90,0,-79,-2147483648,489534,4294967295,0,0
47059482,47.059482,1985,1985,1985,0,6,6,313,0,323,0,0,1,0,0,192,192,0,74414,1,0,420,3197,0,244,281,1,3,2,830544,2167,74414,22,23,91,0,-81,-2147483648,239059,4294967295,0,0
47309483,47.309483,1998,1998,1998,0,6,6,313,0,323,0,0,1,0,0,205,205,0,74414,1,0,420,3217,0,138,281,1,3,60,830544,1458,74414,22,23,91,0,-81,-2147483648,489060,4294967295,0,0
47559484,47.559484,2010,2010,2010,0,6,6,313,0,323,0,0,1,0,0,217,217,0,74414,1,0,420,3236,0,138,281,1,3,60,830544,2167,74414,22,23,92,0,-80,-2147483648,237824,4294967295,0,0
47809484,47.809484,2023,2023,2023,0,6,6,313,0,323,0,0,1,0,0,230,230,0,74414,1,0,420,3255,0,244,281,1,3,60,830544,2458,74414,22,23,92,0,-80,-2147483648,487824,4294967295,0,0
48059484,48.059484,2035,2035,2035,0,5,6,313,0,323,0,0,1,0,0,242,242,0,74414,1,0,420,3274,0,244,281,1,3,60,830544,2167,74414,22,23,93,0,-79,-2147483648,236655,4294967295,0,0
48309485,48.309485,2048,2048,2048,0,6,6,313,0,323,0,0,1,0,0,255,255,0,74414,1,0,420,3294,0,139,281,0,3,60,830544,1562,74414,22,23,93,0,-79,-2147483648,486656,4294967295,0,0
48559486,48.559486,2060,2060,2060,0,6,6,313,0,323,0,0,1,0,0,11,11,0,74414,1,0,420,3313,0,138,281,1,3,60,830544,2167,74414,22,23,94,0,-80,-2147483648,236026,4294967295,0,0
48809486,48.809486,2073,2073,2073,0,6,6,313,0,323,0,0,1,0,0,24,24,0,74414,1,0,420,3332,0,244,281,1,3,60,830544,2459,74414,22,23,94,0,-80,-2147483648,486026,4294967295,0,0
49059488,49.059488,2085,2085,2085,0,6,6,313,0,323,0,0,1,0,0,36,36,0,74414,1,0,420,3351,0,244,281,1,3,2,830544,2164,74414,22,23,95,0,-82,-2147483648,235816,4294967295,0,0
49309488,49.309488,2098,2098,2098,0,6,6,313,0,323,0,0,1,0,0,49,49,0,74414,1,0,420,3370,0,244,281,0,3,2,830544,1458,74414,22,23,95,0,-82,-2147483648,485816,4294967295,0,0
49559490,49.559490,2110,2110,2110,0,6,6,313,0,323,0,0,1,0,0,61,61,0,74414,1,0,420,3390,0,138,281,0,3,61,830544,2168,74414,22,23,96,0,-82,-2147483648,234941,4294967295,0,0
49809491,49.809491,2123,2123,2123,0,6,6,313,0,323,0,0,1,0,0,74,74,0,74414,1,0,420,3409,0,244,281,1,3,1,830544,2459,74414,22,23,96,0,-82,-2147483648,484942,4294967295,0,0
50059492,50.059492,2135,2135,2135,0,6,6,313,0,323,0,0,1,0,0,86,86,0,74414,1,0,420,3428,0,244,281,1,3,60,830544,2167,74414,22,23,97,0,-83,-2147483648,223137,4294967295,0,0
50309494,50.309494,2148,2148,2148,0,6,6,313,0,323,0,0,1,0,0,99,99,0,74414,1,0,420,3448,0,138,281,1,3,60,830544,2481,74414,21,23,97,0,-83,-2147483648,473139,4294967295,0,0
50559495,50.559495,2160,2160,2160,0,6,6,313,0,323,0,0,1,0,0,111,111,0,74414,1,0,420,3467,0,138,281,1,3,60,830544,2167,74414,22,23,98,0,-83,-2147483648,222600,4294967295,0,0
50809495,50.809495,2173,2173,2173,0,6,6,313,0,323,0,0,1,0,0,124,124,0,74414,1,0,420,3486,0,244,281,1,3,60,830544,2459,74414,22,23,98,0,-83,-2147483648,472600,4294967295,0,0
51059497,51.059497,2185,2185,2185,0,6,6,313,0,323,0,0,1,0,0,136,136,0,74414,1,0,420,3505,0,244,281,1,3,2,830544,2164,74414,22,23,99,0,-85,-2147483648,222336,4294967295,0,0
51309498,51.309498,2198,2198,2198,0,6,6,313,0,323,0,0,1,0,0,149,149,0,74414,1,0,420,3525,0,138,281,0,3,61,830544,2211,74414,22,23,99,0,-85,-2147483648,472337,4294967295,0,0
51559499,51.559499,2210,2210,2210,0,6,6,313,0,323,0,0,1,0,0,161,161,0,74414,1,0,420,3544,0,138,281,1,3,60,830544,2167,74414,22,23,100,0,-87,-2147483648,221137,4294967295,0,0
51809500,51.809500,2223,2223,2223,0,6,6,313,0,323,0,0,1,0,0,174,174,0,74414,1,0,420,3563,0,138,281,1,3,60,830544,1170,74414,22,23,100,0,-87,-2147483648,471138,4294967295,0,0
52059501,52.059501,2235,2235,2235,0,6,6,313,0,323,0,0,1,0,0,186,186,0,74414,1,0,420,3582,0,244,281,1,3,60,830544,2167,74414,22,23,101,0,-84,-2147483648,219927,4294967295,0,0
52309502,52.309502,2248,2248,2248,0,6,6,313,0,323,0,0,1,0,0,199,199,0,74414,1,0,420,3602,0,138,281,1,3,60,830544,2494,74414,22,23,101,0,-84,-2147483648,469928,4294967295,0,0
52559502,52.559502,2260,2260,2260,0,6,6,313,0,323,0,0,1,0,0,211,211,0,74414,1,0,420,3621,0,138,281,1,3,60,830544,2167,74414,22,23,102,0,-84,-2147483648,218779,4294967295,0,0
52809503,52.809503,2273,2273,2273,0,5,6,313,0,323,0,0,1,0,0,224,224,0,74414,1,0,420,3640,0,244,281,1,3,61,830544,2459,74414,22,23,102,0,-84,-2147483648,468780,4294967295,0,0
53059504,53.059504,2285,2285,2285,0,6,6,313,0,323,0,0,1,0,0,236,236,0,74414,1,0,420,3659,0,244,281,1,3,60,830544,2167,74414,22,23,103,0,-85,-2147483648,218736,4294967295,0,0
53309504,53.309504,2298,2298,2298,0,6,6,313,0,323,0,0,1,0,0,249,249,0,74414,1,0,420,3678,0,245,281,1,3,1,830544,2458,74414,22,23,103,0,-85,-2147483648,468736,4294967295,0,0
53559504,53.559504,2310,2310,2310,0,6,6,313,0,323,0,0,1,0,0,5,5,0,74414,1,0,420,3698,0,138,281,1,3,60,830544,2167,74414,22,23,104,0,-84,-2147483648,218232,4294967295,0,0
53809505,53.809505,2323,2323,2323,0,6,6,313,0,323,0,0,1,0,0,18,18,0,74414,1,0,420,3717,0,244,281,1,3,60,830544,2458,74414,22,23,104,0,-84,-2147483648,468233,4294967295,0,0
54059506,54.059506,2335,2335,2335,0,6,6,313,0,323,0,0,1,0,0,30,30,0,74414,1,0,420,3736,0,244,281,1,3,60,830544,2167,74414,22,23,105,0,-84,-2147483648,217695,4294967295,0,0
54309506,54.309506,2348,2348,2348,0,6,6,313,0,323,0,0,1,0,0,43,43,0,74414,1,0,420,3756,0,138,281,1,3,60,830544,2458,74414,22,23,105,0,-84,-2147483648,467695,4294967295,0,0
54559507,54.559507,2360,2360,2360,0,6,6,313,0,323,0,0,1,0,0,55,55,0,74414,1,0,420,3775,0,138,281,1,3,60,830544,2167,74414,22,23,106,0,-83,-2147483648,216544,4294967295,0,0
54809509,54.809509,2373,2373,2373,0,5,6,313,0,323,0,0,1,0,0,68,68,0,74414,1,0,420,3794,0,244,281,1,3,60,830544,2459,74414,22,23,106,0,-83,-2147483648,466546,4294967295,0,0
55059511,55.059511,2385,2385,2385,0,5,6,313,0,323,0,0,1,0,0,80,80,0,74414,1,0,420,3813,0,244,281,1,3,60,830544,2167,74414,22,23,107,0,-85,-2147483648,215217,4294967295,0,0
55309513,55.309513,2398,2398,2398,0,6,6,313,0,323,0,0,1,0,0,93,93,0,74414,1,0,420,3833,0,138,281,1,3,61,830544,1924,74414,22,23,107,0,-85,-2147483648,465219,4294967295,0,0
55559515,55.559515,2410,2410,2410,0,6,6,313,0,323,0,0,1,0,0,105,105,0,74414,1,0,420,3852,0,138,281,0,3,61,830544,2167,74414,22,23,108,0,-76,-2147483648,203199,4294967295,0,0
55809516,55.809516,2423,2423,2423,0,6,6,313,0,323,0,0,1,0,0,118,118,0,74414,1,0,420,3871,0,244,281,1,3,60,830544,2459,74414,22,23,108,0,-76,-2147483648,453200,4294967295,0,0
56059517,56.059517,2435,2435,2435,0,6,6,313,0,323,0,0,1,0,0,130,130,0,74414,1,0,420,3890,0,245,281,1,3,60,830544,2167,74414,22,23,109,0,-77,-2147483648,201074,4294967295,0,0
56309519,56.309519,2448,2448,2448,0,6,6,313,0,323,0,0,1,0,0,143,143,0,74414,1,0,420,3910,0,138,281,1,3,60,830544,1928,74414,22,23,109,0,-77,-2147483648,451076,4294967295,0,0
56559521,56.559521,2460,2460,2460,0,6,6,313,0,323,0,0,1,0,0,155,155,0,74414,1,0,420,3929,0,138,281,1,3,60,830544,2167,74414,22,23,110,0,-76,-2147483648,200993,4294967295,0,0
56809522,56.809522,2473,2473,2473,0,5,6,313,0,323,0,0,1,0,0,168,168,0,74414,1,0,420,3948,0,244,281,1,3,60,830544,2164,74414,22,23,110,0,-76,-2147483648,450994,4294967295,0,0
57059524,57.059524,2485,2485,2485,0,6,6,313,0,323,0,0,1,0,0,180,180,0,74414,1,0,420,3967,0,244,281,1,3,60,830544,2167,74414,22,23,111,0,-76,-2147483648,198933,4294967295,0,0
57309526,57.309526,2498,2498,2498,0,6,6,313,0,323,0,0,1,0,0,193,193,0,74414,1,0,420,3987,0,138,281,0,3,61,830544,1933,74414,22,23,111,0,-76,-2147483648,448935,4294967295,0,0
57559528,57.559528,2510,2510,2510,0,6,6,313,0,323,0,0,1,0,0,205,205,0,74414,1,0,420,4006,0,138,281,1,3,61,830544,2164,74414,22,23,112,0,-75,-2147483648,198852,4294967295,0,0
57809530,57.809530,2523,2523,2523,0,6,6,313,0,323,0,0,1,0,0,218,218,0,74414,1,0,420,4025,0,244,281,0,3,61,830544,2459,74414,22,23,112,0,-75,-2147483648,448854,4294967295,0,0
58059531,58.059531,2535,2535,2535,0,6,6,313,0,323,0,0,1,0,0,230,230,0,74414,1,0,420,4044,0,244,281,1,3,60,830544,2167,74414,22,23,113,0,-76,-2147483648,197814,4294967295,0,0
58309532,58.309532,2548,2548,2548,0,6,6,313,0,323,0,0,1,0,0,243,243,0,74414,1,0,420,4064,0,138,281,1,3,60,830544,1897,74414,21,23,113,0,-76,-2147483648,447815,4294967295,0,0
58559533,58.559533,2560,2560,2560,0,6,6,313,0,323,0,0,1,0,0,255,255,0,74414,1,0,420,4083,0,138,281,1,3,60,830544,2167,74414,22,23,114,0,-76,-2147483648,197674,4294967295,0,0
58809535,58.809535,2573,2573,2573,0,6,6,313,0,323,0,0,1,0,0,12,12,0,74414,1,0,420,4102,0,244,281,1,3,60,830544,2459,74414,22,23,114,0,-76,-2147483648,447676,4294967295,0,0
59059535,59.059535,2585,2585,2585,0,6,6,313,0,323,0,0,1,0,0,24,24,0,74414,1,0,420,4121,0,280,281,1,3,60,830544,2167,74414,21,23,115,0,-76,-2147483648,196502,4294967295,0,0
59309535,59.309535,2598,2598,2598,0,6,6,313,0,323,0,0,1,0,0,37,37,0,74414,1,0,420,4141,0,138,281,0,3,61,830544,2218,74414,22,23,115,0,-76,-2147483648,446502,4294967295,0,0
59559535,59.559535,2610,2610,2610,0,6,6,313,0,323,0,0,1,0,0,49,49,0,74414,1,0,420,4160,0,138,281,1,3,60,830544,2167,74414,22,23,116,0,-76,-2147483648,195189,4294967295,0,0
59809535,59.809535,2623,2623,2623,0,6,6,313,0,323,0,0,1,0,0,62,62,0,74414,1,0,420,4179,0,244,281,1,3,60,830544,2459,74414,22,23,116,0,-76,-2147483648,445189,4294967295,0,0
60059536,60.059536,2635,2635,2635,0,6,6,313,0,323,0,0,1,0,0,74,74,0,74414,1,0,420,4198,0,244,281,1,3,60,830544,2164,74414,22,23,117,0,-82,-2147483648,194657,4294967295,0,0
60309538,60.309538,2648,2648,2648,0,6,6,313,0,323,0,0,1,0,0,87,87,0,74414,1,0,420,4218,0,139,281,1,3,1,830544,2167,74414,22,23,117,0,-82,-2147483648,444659,4294967295,0,0
60559539,60.559539,2660,2660,2660,0,6,6,313,0,323,0,0,1,0,0,99,99,0,74414,1,0,420,4236,0,244,281,0,3,60,830544,2167,74414,22,23,118,0,-86,-2147483648,194287,4294967295,0,0
60809540,60.809540,2673,2673,2673,0,6,6,313,0,323,0,0,1,0,0,112,112,0,74414,1,0,420,4256,0,244,281,0,3,61,830544,2459,74414,22,23,118,0,-86,-2147483648,444288,4294967295,0,0
61059542,61.059542,2685,2685,2685,0,6,6,313,0,323,0,0,1,0,0,124,124,0,74414,1,0,420,4275,0,244,281,1,3,60,830544,1168,74414,22,23,119,0,-88,-2147483648,181980,4294967295,0,0
61309544,61.309544,2698,2698,2698,0,6,6,313,0,323,0,0,1,0,0,137,137,0,74414,1,0,420,4295,0,138,281,1,3,60,830544,1982,74414,22,23,119,0,-88,-2147483648,431982,4294967295,0,0
61559546,61.559546,2710,2710,2710,0,6,6,313,0,323,0,0,1,0,0,149,149,0,74414,1,0,420,4313,0,244,281,1,3,60,830544,2164,74414,22,23,120,0,-84,-2147483648,181018,4294967295,0,0
61809547,61.809547,2723,2723,2723,0,5,6,313,0,323,0,0,1,0,0,162,162,0,74414,1,0,420,4332,0,245,281,1,3,265,830544,1459,74414,21,23,120,0,-84,-2147483648,431019,4294967295,0,0
62059548,62.059548,2735,2735,2735,0,6,6,313,0,323,0,0,1,0,0,174,174,0,74414,1,0,420,4352,0,245,281,1,3,60,830544,2167,74414,22,23,121,0,-89,-2147483648,179871,4294967295,0,0
62309550,62.309550,2748,2748,2748,0,6,6,313,0,323,0,0,1,0,0,187,187,0,74414,1,0,420,4372,0,137,281,1,3,61,830544,1097,74414,22,23,121,0,-89,-2147483648,429873,4294967295,0,0
62559550,62.559550,2760,2760,2760,0,6,6,313,0,323,0,0,1,0,0,199,199,0,74414,1,0,420,4391,0,138,281,1,3,61,830544,2167,74414,22,23,122,0,-81,-2147483648,179827,4294967295,0,0
62809551,62.809551,2773,2773,2773,0,6,6,313,0,323,0,0,1,0,0,212,212,0,74414,1,0,420,4410,0,245,281,1,3,60,830544,2460,74414,22,23,122,0,-81,-2147483648,429828,4294967295,0,0
63059553,63.059553,2785,2785,2785,0,6,6,313,0,323,0,0,1,0,0,224,224,0,74414,1,0,420,4428,0,244,281,1,3,60,830544,2167,74414,22,23,123,0,-86,-2147483648,179781,4294967295,0,0
63309554,63.309554,2798,2798,2798,0,6,6,313,0,323,0,0,1,0,0,237,237,0,74414,1,0,420,4449,0,138,281,0,3,61,830544,2051,74414,22,23,123,0,-86,-2147483648,429782,4294967295,0,0
63559554,63.559554,2810,2810,2810,0,6,6,313,0,323,0,0,1,0,0,249,249,0,74414,1,0,420,4468,0,138,281,1,3,60,830544,2167,74414,22,23,124,0,-85,-2147483648,177622,4294967295,0,0
63809555,63.809555,2823,2823,2823,0,6,6,313,0,323,0,0,1,0,0,6,6,0,74414,1,0,420,4487,0,244,281,1,3,60,830544,2164,74414,22,23,124,0,-85,-2147483648,427623,4294967295,0,0
64059557,64.059557,2835,2835,2835,0,5,6,313,0,323,0,0,1,0,0,18,18,0,74414,1,0,420,4506,0,244,281,1,3,60,830544,2167,74414,22,23,125,0,-86,-2147483648,177469,4294967295,0,0
64309559,64.309559,2848,2848,2848,0,6,6,313,0,323,0,0,1,0,0,31,31,0,74414,1,0,420,4526,0,138,281,1,3,60,830544,1440,74414,22,23,125,0,-86,-2147483648,427471,4294967295,0,0
64559560,64.559560,2860,2860,2860,0,6,6,313,0,323,0,0,1,0,0,43,43,0,74414,1,0,420,4545,0,138,281,1,3,60,830544,2167,74414,22,23,126,0,-90,-2147483648,175524,4294967295,0,0
64809562,64.809562,2873,2873,2873,0,6,6,313,0,323,0,0,1,0,0,56,56,0,74414,1,0,420,4564,0,244,281,1,3,61,830544,2458,74414,22,23,126,0,-90,-2147483648,425526,4294967295,0,0
65059564,65.059564,2885,2885,2885,0,6,6,313,0,323,0,0,1,0,0,68,68,0,74414,1,0,420,4583,0,280,281,1,3,61,830544,2167,74414,22,23,127,0,-82,-2147483648,175117,4294967295,0,0
65309565,65.309565,2898,2898,2898,0,6,6,313,0,323,0,0,1,0,0,81,81,0,74414,1,0,420,4603,0,138,281,1,3,60,830544,2899,74414,22,23,127,0,-82,-2147483648,425118,4294967295,0,0
65559567,65.559567,2910,2910,2910,0,6,6,313,0,323,0,0,1,0,0,93,93,0,74414,1,0,420,4622,0,138,281,0,3,61,830544,2168,74414,22,23,128,0,-83,-2147483648,162992,4294967295,0,0
65809567,65.809567,2923,2923,2923,0,6,6,313,0,323,0,0,1,0,0,106,106,0,74414,1,0,420,4641,0,244,281,1,3,60,830544,2458,74414,22,23,128,0,-83,-2147483648,412992,4294967295,0,0
66059567,66.059567,2935,2935,2935,0,6,6,313,0,323,0,0,1,0,0,118,118,0,74414,1,0,420,4660,0,244,281,1,3,60,830544,2167,74414,22,23,129,0,-84,-2147483648,162017,4294967295,0,0
66309568,66.309568,2948,2948,2948,0,6,6,313,0,323,0,0,1,0,0,131,131,0,74414,1,0,420,4680,0,137,281,1,3,60,830544,2212,74414,22,23,129,0,-84,-2147483648,412018,4294967295,0,0
66559569,66.559569,2960,2960,2960,0,6,6,313,0,323,0,0,1,0,0,143,143,0,74414,1,0,420,4699,0,138,281,1,3,60,830544,2167,74414,22,23,130,0,-86,-2147483648,161890,4294967295,0,0
66809570,66.809570,2973,2973,2973,0,6,6,313,0,323,0,0,1,0,0,156,156,0,74414,1,0,420,4718,0,244,281,1,3,60,830544,1164,74414,22,23,130,0,-86,-2147483648,411891,4294967295,0,0
67059571,67.059571,2985,2985,2985,0,5,6,313,0,323,0,0,1,0,0,168,168,0,74414,1,0,420,4737,0,244,281,1,3,60,830544,2167,74414,22,23,131,0,-85,-2147483648,160794,4294967295,0,0
67309571,67.309571,2998,2998,2998,0,6,6,313,0,323,0,0,1,0,0,181,181,0,74414,1,0,420,4757,0,138,281,1,3,60,830544,1235,74414,22,23,131,0,-85,-2147483648,410794,4294967295,0,0
67559572,67.559572,3010,3010,3010,0,6,6,313,0,323,0,0,1,0,0,193,193,0,74414,1,0,420,4776,0,138,281,1,3,60,830544,2167,74414,22,23,132,0,-83,-2147483648,160753,4294967295,0,0
67809574,67.809574,3023,3023,3023,0,6,6,313,0,323,0,0,1,0,0,206,206,0,74414,1,0,420,4795,0,244,281,1,3,60,830544,2458,74414,22,23,132,0,-83,-2147483648,410755,4294967295,0,0
68059576,68.059576,3035,3035,3035,0,6,6,313,0,323,0,0,1,0,0,218,218,0,74414,1,0,420,4814,0,244,281,1,3,60,830544,2164,74414,22,23,133,0,-83,-2147483648,158695,4294967295,0,0
68309577,68.309577,3048,3048,3048,0,6,6,313,0,323,0,0,1,0,0,231,231,0,74414,1,0,420,4834,0,138,281,0,3,61,830544,2126,74414,22,23,133,0,-83,-2147483648,408696,4294967295,0,0
68559579,68.559579,3060,3060,3060,0,6,6,313,0,323,0,0,1,0,0,243,243,0,74414,1,0,420,4853,0,137,281,1,3,60,830544,2167,74414,22,23,134,0,-75,-2147483648,157554,4294967295,0,0
68809581,68.809581,3073,3073,3073,0,6,6,313,0,323,0,0,1,0,0,0,0,0,74414,1,0,420,4872,0,245,281,1,3,60,830544,2459,74414,22,23,134,0,-75,-2147483648,407556,4294967295,0,0
69059582,69.059582,3085,3085,3085,0,6,6,313,0,323,0,0,1,0,0,12,12,0,74414,1,0,420,4891,0,244,281,1,3,60,830544,2164,74414,22,23,135,0,-76,-2147483648,156378,4294967295,0,0
69309582,69.309582,3098,3098,3098,0,6,6,313,0,323,0,0,1,0,0,25,25,0,74414,1,0,420,4911,0,138,281,1,3,60,830544,2220,74414,22,23,135,0,-76,-2147483648,406378,4294967295,0,0
69559583,69.559583,3110,3110,3110,0,6,6,313,0,323,0,0,1,0,0,37,37,0,74414,1,0,420,4930,0,138,281,1,3,60,830544,2167,74414,22,23,136,0,-80,-2147483648,156343,4294967295,0,0
69809585,69.809585,3123,3123,3123,0,6,6,313,0,323,0,0,1,0,0,50,50,0,74414,1,0,420,4949,0,280,281,1,3,60,830544,2494,74414,22,23,136,0,-80,-2147483648,406345,4294967295,0,0
70059585,70.059585,3135,3135,3135,0,5,6,313,0,323,0,0,1,0,0,62,62,0,74414,1,0,420,4968,0,244,281,1,3,60,830544,2164,74414,22,23,137,0,-78,-2147483648,154523,4294967295,0,0
70309587,70.309587,3148,3148,3148,0,6,6,313,0,323,0,0,1,0,0,75,75,0,74414,1,0,420,4988,0,138,281,0,3,61,830544,2219,74414,22,23,137,0,-78,-2147483648,404525,4294967295,0,0
70559587,70.559587,3160,3160,3160,0,6,6,313,0,323,0,0,1,0,0,87,87,0,74414,1,0,420,5007,0,138,281,1,3,60,830544,2167,74414,22,23,138,0,-77,-2147483648,154085,4294967295,0,0
70809589,70.809589,3173,3173,3173,0,6,6,313,0,323,0,0,1,0,0,100,100,0,74414,1,0,420,5026,0,245,281,1,3,60,830544,2459,74414,22,23,138,0,-77,-2147483648,404087,4294967295,0,0
71059589,71.059589,3185,3185,3185,0,6,6,313,0,323,0,0,1,0,0,112,112,0,74414,1,0,420,5045,0,244,281,1,3,60,830544,2167,74414,22,23,139,0,-79,-2147483648,141859,4294967295,0,0
71309591,71.309591,3198,3198,3198,0,6,6,313,0,323,0,0,1,0,0,125,125,0,74414,1,0,420,5065,0,138,281,1,3,60,830544,1410,74414,22,23,139,0,-79,-2147483648,391861,4294967295,0,0
71559592,71.559592,3210,3210,3210,0,6,6,313,0,323,0,0,1,0,0,137,137,0,74414,1,0,420,5084,0,138,281,0,3,61,830544,2167,74414,22,23,140,0,-78,-2147483648,140896,4294967295,0,0
71809592,71.809592,3223,3223,3223,0,6,6,313,0,323,0,0,1,0,0,150,150,0,74414,1,0,420,5103,0,244,281,1,3,60,830544,2459,74414,22,23,140,0,-78,-2147483648,390896,4294967295,0,0
72059593,72.059593,3235,3235,3235,0,6,6,313,0,323,0,0,1,0,0,162,162,0,74414,1,0,420,5122,0,244,281,1,3,60,830544,2167,74414,22,23,141,0,-75,-2147483648,140723,4294967295,0,0
72309594,72.309594,3248,3248,3248,0,6,6,313,0,323,0,0,1,0,0,175,175,0,74414,1,0,420,5142,0,138,281,0,3,61,830544,1439,74414,22,23,141,0,-75,-2147483648,390724,4294967295,0,0
72559596,72.559596,3260,3260,3260,0,6,6,313,0,323,0,0,1,0,0,187,187,0,74414,1,0,420,5161,0,138,281,0,3,61,830544,2167,74414,22,23,142,0,-75,-2147483648,138724,4294967295,0,0
72809596,72.809596,3273,3273,3273,0,6,6,313,0,323,0,0,1,0,0,200,200,0,74414,1,0,420,5180,0,244,281,1,3,61,830544,1459,74414,22,23,142,0,-75,-2147483648,388724,4294967295,0,0
73059597,73.059597,3285,3285,3285,0,6,6,313,0,323,0,0,1,0,0,212,212,0,74414,1,0,420,5199,0,245,281,0,3,61,830544,2167,74414,22,23,143,0,-76,-2147483648,138480,4294967295,0,0
73309599,73.309599,3298,3298,3298,0,6,6,313,0,323,0,0,1,0,0,225,225,0,74414,1,0,420,5218,0,244,281,1,3,60,830544,2459,74414,23,23,143,0,-76,-2147483648,388482,4294967295,0,0
73559599,73.559599,3310,3310,3310,0,6,6,313,0,323,0,0,1,0,0,237,237,0,74414,1,0,420,5238,0,138,281,0,3,61,830544,2167,74414,22,23,144,0,-78,-2147483648,136310,4294967295,0,0
73809600,73.809600,3323,3323,3323,0,5,6,313,0,323,0,0,1,0,0,250,250,0,74414,1,0,420,5257,0,138,281,0,3,61,830544,2459,74414,21,23,144,0,-78,-2147483648,386311,4294967295,0,0
74059600,74.059600,3335,3335,3335,0,6,6,313,0,323,0,0,1,0,0,6,6,0,74414,1,0,420,5276,0,244,281,1,3,60,830544,2167,74414,22,23,145,0,-79,-2147483648,135019,4294967295,0,0
